Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01235","Pumpkins, squash and gourds","2021","2021","100 g/ha","235916","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","1987","1987","100 g/ha","8007","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","1988","1988","100 g/ha","14750","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","1989","1989","100 g/ha","15758","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","1990","1990","100 g/ha","17419","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","1991","1991","100 g/ha","14338","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","1992","1992","100 g/ha","14681","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","1993","1993","100 g/ha","15085","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","1994","1994","100 g/ha","14873","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","1995","1995","100 g/ha","14328","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","1996","1996","100 g/ha","15527","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","1997","1997","100 g/ha","13867","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","1998","1998","100 g/ha","16222","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","1999","1999","100 g/ha","14633","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2000","2000","100 g/ha","14956","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2001","2001","100 g/ha","15394","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2002","2002","100 g/ha","13420","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2003","2003","100 g/ha","15865","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2004","2004","100 g/ha","18109","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2005","2005","100 g/ha","15909","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2006","2006","100 g/ha","15304","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2007","2007","100 g/ha","13877","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2008","2008","100 g/ha","16377","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2009","2009","100 g/ha","20318","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2010","2010","100 g/ha","19178","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2011","2011","100 g/ha","16589","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2012","2012","100 g/ha","15612","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2013","2013","100 g/ha","19584","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2014","2014","100 g/ha","18085","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2015","2015","100 g/ha","18818","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2016","2016","100 g/ha","20461","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2017","2017","100 g/ha","17123","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2018","2018","100 g/ha","20851","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2019","2019","100 g/ha","19985","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2020","2020","100 g/ha","21651","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2021","2021","100 g/ha","14631","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1961","1961","100 g/ha","38316","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1962","1962","100 g/ha","43772","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1963","1963","100 g/ha","53679","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1964","1964","100 g/ha","46871","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1965","1965","100 g/ha","40007","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1966","1966","100 g/ha","45501","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1967","1967","100 g/ha","43372","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1968","1968","100 g/ha","37180","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1969","1969","100 g/ha","50358","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1970","1970","100 g/ha","38449","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1971","1971","100 g/ha","37979","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1972","1972","100 g/ha","37811","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1973","1973","100 g/ha","44044","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1974","1974","100 g/ha","45260","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1975","1975","100 g/ha","49774","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1976","1976","100 g/ha","46865","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1977","1977","100 g/ha","52210","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1978","1978","100 g/ha","48314","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1979","1979","100 g/ha","48583","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1980","1980","100 g/ha","44118","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1981","1981","100 g/ha","49265","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1982","1982","100 g/ha","52932","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1983","1983","100 g/ha","55348","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1984","1984","100 g/ha","52526","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1985","1985","100 g/ha","47458","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1986","1986","100 g/ha","40307","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1987","1987","100 g/ha","61398","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1988","1988","100 g/ha","57971","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1989","1989","100 g/ha","66263","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1990","1990","100 g/ha","53146","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1991","1991","100 g/ha","54632","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1992","1992","100 g/ha","86067","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1993","1993","100 g/ha","83484","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1994","1994","100 g/ha","83538","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1995","1995","100 g/ha","76742","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1996","1996","100 g/ha","62530","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1997","1997","100 g/ha","75524","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1998","1998","100 g/ha","70103","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","1999","1999","100 g/ha","78644","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2000","2000","100 g/ha","78823","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2001","2001","100 g/ha","83921","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2002","2002","100 g/ha","83393","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2003","2003","100 g/ha","100212","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2004","2004","100 g/ha","110338","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2005","2005","100 g/ha","121050","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2006","2006","100 g/ha","111407","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2007","2007","100 g/ha","99246","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2008","2008","100 g/ha","93140","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2009","2009","100 g/ha","125212","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2010","2010","100 g/ha","94820","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2011","2011","100 g/ha","120751","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2012","2012","100 g/ha","108631","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2013","2013","100 g/ha","110642","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2014","2014","100 g/ha","130827","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2015","2015","100 g/ha","145075","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2016","2016","100 g/ha","146161","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2017","2017","100 g/ha","127277","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2018","2018","100 g/ha","145102","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2019","2019","100 g/ha","143861","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2020","2020","100 g/ha","147222","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2021","2021","100 g/ha","120080","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1961","1961","100 g/ha","38227","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1962","1962","100 g/ha","41785","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1963","1963","100 g/ha","44449","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1964","1964","100 g/ha","45906","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1965","1965","100 g/ha","47693","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1966","1966","100 g/ha","48442","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1967","1967","100 g/ha","50851","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1968","1968","100 g/ha","49600","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1969","1969","100 g/ha","48399","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1970","1970","100 g/ha","51763","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1971","1971","100 g/ha","52882","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1972","1972","100 g/ha","52679","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1973","1973","100 g/ha","47911","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1974","1974","100 g/ha","49770","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1975","1975","100 g/ha","51086","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1976","1976","100 g/ha","52268","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1977","1977","100 g/ha","49450","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1978","1978","100 g/ha","50257","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1979","1979","100 g/ha","51548","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1980","1980","100 g/ha","49461","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1981","1981","100 g/ha","54015","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1982","1982","100 g/ha","52791","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1983","1983","100 g/ha","51532","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1984","1984","100 g/ha","55523","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1985","1985","100 g/ha","60704","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1986","1986","100 g/ha","63340","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1987","1987","100 g/ha","62271","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1988","1988","100 g/ha","61801","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1989","1989","100 g/ha","64466","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1990","1990","100 g/ha","61975","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1991","1991","100 g/ha","64231","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1992","1992","100 g/ha","64294","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1993","1993","100 g/ha","61763","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1994","1994","100 g/ha","66851","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1995","1995","100 g/ha","63007","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1996","1996","100 g/ha","68593","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1997","1997","100 g/ha","66099","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1998","1998","100 g/ha","63473","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1999","1999","100 g/ha","65753","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2000","2000","100 g/ha","70397","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2001","2001","100 g/ha","72807","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2002","2002","100 g/ha","73730","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2003","2003","100 g/ha","74759","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2004","2004","100 g/ha","78328","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2005","2005","100 g/ha","74245","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2006","2006","100 g/ha","77313","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2007","2007","100 g/ha","80917","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2008","2008","100 g/ha","76731","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2009","2009","100 g/ha","79413","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2010","2010","100 g/ha","75375","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2011","2011","100 g/ha","79209","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2012","2012","100 g/ha","83651","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2013","2013","100 g/ha","86232","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2014","2014","100 g/ha","84919","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2015","2015","100 g/ha","83722","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2016","2016","100 g/ha","81121","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2017","2017","100 g/ha","84147","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2018","2018","100 g/ha","86213","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2019","2019","100 g/ha","83759","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2020","2020","100 g/ha","85401","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2021","2021","100 g/ha","86404","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1961","1961","100 g/ha","11122","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1962","1962","100 g/ha","12893","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1963","1963","100 g/ha","11524","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1964","1964","100 g/ha","12026","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1965","1965","100 g/ha","14193","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1966","1966","100 g/ha","13671","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1967","1967","100 g/ha","14141","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1968","1968","100 g/ha","14476","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1969","1969","100 g/ha","14685","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1970","1970","100 g/ha","16204","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1971","1971","100 g/ha","17645","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1972","1972","100 g/ha","16891","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1973","1973","100 g/ha","16219","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1974","1974","100 g/ha","14016","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1975","1975","100 g/ha","13730","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1976","1976","100 g/ha","13000","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1977","1977","100 g/ha","15338","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1978","1978","100 g/ha","16312","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1979","1979","100 g/ha","16162","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1980","1980","100 g/ha","15410","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1981","1981","100 g/ha","16666","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1982","1982","100 g/ha","18079","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1983","1983","100 g/ha","19003","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1984","1984","100 g/ha","20730","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1985","1985","100 g/ha","18087","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1986","1986","100 g/ha","18138","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1987","1987","100 g/ha","18268","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1988","1988","100 g/ha","15494","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1989","1989","100 g/ha","17686","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1990","1990","100 g/ha","17029","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1991","1991","100 g/ha","15468","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1992","1992","100 g/ha","18365","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1993","1993","100 g/ha","17034","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1994","1994","100 g/ha","17490","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1995","1995","100 g/ha","16407","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1996","1996","100 g/ha","16257","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1997","1997","100 g/ha","16153","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1998","1998","100 g/ha","18261","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1999","1999","100 g/ha","18089","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2000","2000","100 g/ha","17782","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2001","2001","100 g/ha","17314","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2002","2002","100 g/ha","15484","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2003","2003","100 g/ha","16988","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2004","2004","100 g/ha","17271","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2005","2005","100 g/ha","16956","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2006","2006","100 g/ha","16477","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2007","2007","100 g/ha","15720","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2008","2008","100 g/ha","18249","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2009","2009","100 g/ha","16982","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2010","2010","100 g/ha","17388","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2011","2011","100 g/ha","15891","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2012","2012","100 g/ha","16425","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2013","2013","100 g/ha","17219","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2014","2014","100 g/ha","17490","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2015","2015","100 g/ha","20043","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2016","2016","100 g/ha","17458","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2017","2017","100 g/ha","21449","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2018","2018","100 g/ha","19386","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2019","2019","100 g/ha","21507","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2020","2020","100 g/ha","21934","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2021","2021","100 g/ha","20939","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1961","1961","100 g/ha","9607","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1962","1962","100 g/ha","15851","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1963","1963","100 g/ha","15590","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1964","1964","100 g/ha","16828","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1965","1965","100 g/ha","23274","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1966","1966","100 g/ha","21717","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1967","1967","100 g/ha","20039","E","Estimated value"
