Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","1994","1994","ha","9025","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","1994","1994","100 g/ha","366894","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1994","1994","t","331122","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","1995","1995","ha","8050","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","1995","1995","100 g/ha","388820","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1995","1995","t","313000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","1996","1996","ha","8090","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","1996","1996","100 g/ha","389370","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1996","1996","t","315000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","1997","1997","ha","8050","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","1997","1997","100 g/ha","363925","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1997","1997","t","292960","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","1998","1998","ha","8500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","1998","1998","100 g/ha","354329","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1998","1998","t","301180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","1999","1999","ha","8499","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","1999","1999","100 g/ha","375728","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1999","1999","t","319331","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2000","2000","ha","8377","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2000","2000","100 g/ha","383365","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2000","2000","t","321145","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2001","2001","ha","8134","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2001","2001","100 g/ha","360243","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2001","2001","t","293022","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2002","2002","ha","7730","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2002","2002","100 g/ha","375551","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2002","2002","t","290301","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2003","2003","ha","6475","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2003","2003","100 g/ha","420318","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2003","2003","t","272156","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2004","2004","ha","5261","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2004","2004","100 g/ha","379359","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2004","2004","t","199581","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2005","2005","ha","5666","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2005","2005","100 g/ha","339433","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2005","2005","t","192323","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2006","2006","ha","5625","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2006","2006","100 g/ha","303202","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2006","2006","t","170551","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2007","2007","ha","5700","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2007","2007","100 g/ha","301754","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2007","2007","t","172000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2008","2008","ha","5750","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2008","2008","100 g/ha","313043","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2008","2008","t","180000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2009","2009","ha","5800","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2009","2009","100 g/ha","344828","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2009","2009","t","200000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2010","2010","ha","5700","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2010","2010","100 g/ha","323586","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2010","2010","t","184443.75","I","Imputed value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2011","2011","ha","5700","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2011","2011","100 g/ha","308772","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2011","2011","t","176000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2012","2012","ha","6000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2012","2012","100 g/ha","300000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2012","2012","t","180000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2013","2013","ha","6000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2013","2013","100 g/ha","286667","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2013","2013","t","172000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2014","2014","ha","6200","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2014","2014","100 g/ha","282258","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2014","2014","t","175000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2015","2015","ha","5743","I","Imputed value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2015","2015","100 g/ha","282827","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2015","2015","t","162429.31","I","Imputed value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2016","2016","ha","5981","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2016","2016","100 g/ha","283914","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2016","2016","t","169809.77","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2017","2017","ha","5975","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2017","2017","100 g/ha","282993","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2017","2017","t","169079.7","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2018","2018","ha","5900","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2018","2018","100 g/ha","283251","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2018","2018","t","167106.26","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2019","2019","ha","5952","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2019","2019","100 g/ha","283387","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2019","2019","t","168665.24","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2020","2020","ha","5942","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2020","2020","100 g/ha","283210","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2020","2020","t","168283.73","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01318","Pineapples","2021","2021","ha","5931","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2021","2021","100 g/ha","283282","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","2021","2021","t","168018.41","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1977","1977","ha","690","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1977","1977","100 g/ha","30246","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1977","1977","t","2087","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1978","1978","ha","1420","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1978","1978","100 g/ha","8303","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1978","1978","t","1179","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1979","1979","ha","10280","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1979","1979","100 g/ha","7589","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1979","1979","t","7802","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1980","1980","ha","10930","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1980","1980","100 g/ha","11205","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1980","1980","t","12247","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1981","1981","ha","11370","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1981","1981","100 g/ha","5824","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1981","1981","t","6622","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1982","1982","ha","12100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1982","1982","100 g/ha","16269","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1982","1982","t","19685","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1983","1983","ha","12590","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1983","1983","100 g/ha","9512","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1983","1983","t","11975","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1984","1984","ha","12460","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1984","1984","100 g/ha","22970","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1984","1984","t","28620","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1985","1985","ha","13070","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1985","1985","100 g/ha","9403","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1985","1985","t","12290","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1986","1986","ha","13840","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1986","1986","100 g/ha","24545","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1986","1986","t","33970","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1987","1987","ha","16590","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1987","1987","100 g/ha","9042","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1987","1987","t","15000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1988","1988","ha","19101","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1988","1988","100 g/ha","22302","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1988","1988","t","42600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1989","1989","ha","20600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1989","1989","100 g/ha","8587","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1989","1989","t","17690","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1990","1990","ha","21730","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1990","1990","100 g/ha","25048","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1990","1990","t","54430","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1991","1991","ha","22540","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1991","1991","100 g/ha","15497","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1991","1991","t","34930","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1992","1992","ha","22860","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1992","1992","100 g/ha","29169","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1992","1992","t","66680","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1993","1993","ha","23070","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1993","1993","100 g/ha","29887","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1993","1993","t","68950","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1994","1994","ha","23270","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1994","1994","100 g/ha","25140","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1994","1994","t","58500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1995","1995","ha","24400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1995","1995","100 g/ha","27512","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1995","1995","t","67130","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1996","1996","ha","26000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1996","1996","100 g/ha","18319","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1996","1996","t","47630","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1997","1997","ha","26814","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1997","1997","100 g/ha","30544","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1997","1997","t","81900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1998","1998","ha","27880","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1998","1998","100 g/ha","30588","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1998","1998","t","85280","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","1999","1999","ha","29110","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","1999","1999","100 g/ha","19165","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","1999","1999","t","55790","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2000","2000","ha","30200","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2000","2000","100 g/ha","36497","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2000","2000","t","110220","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2001","2001","ha","31565","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2001","2001","100 g/ha","23136","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2001","2001","t","73030","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2002","2002","ha","33590","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2002","2002","100 g/ha","40917","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2002","2002","t","137440","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2003","2003","ha","35610","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2003","2003","100 g/ha","15159","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2003","2003","t","53980","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2004","2004","ha","37636","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2004","2004","100 g/ha","41821","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2004","2004","t","157397","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2005","2005","ha","42492","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2005","2005","100 g/ha","30210","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2005","2005","t","128367","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2006","2006","ha","44515","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2006","2006","100 g/ha","24251","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2006","2006","t","107955","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2007","2007","ha","46539","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2007","2007","100 g/ha","40546","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2007","2007","t","188696","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2008","2008","ha","47753","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2008","2008","100 g/ha","26407","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2008","2008","t","126100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2009","2009","ha","50990","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2009","2009","100 g/ha","31580","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2009","2009","t","161025","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2010","2010","ha","55442","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2010","2010","100 g/ha","42707","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2010","2010","t","236775","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2011","2011","ha","61917","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2011","2011","100 g/ha","32527","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2011","2011","t","201395","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2012","2012","ha","73655","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2012","2012","100 g/ha","37404","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2012","2012","t","275500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2013","2013","ha","82151","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2013","2013","100 g/ha","25951","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2013","2013","t","213188","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2014","2014","ha","89436","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2014","2014","100 g/ha","26068","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2014","2014","t","233146","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2015","2015","ha","94292","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2015","2015","100 g/ha","12988","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2015","2015","t","122470","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2016","2016","ha","96720","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2016","2016","100 g/ha","42044","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2016","2016","t","406646","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2017","2017","ha","101170","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2017","2017","100 g/ha","26914","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2017","2017","t","272290","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2018","2018","ha","106840","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2018","2018","100 g/ha","41904","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2018","2018","t","447700","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2019","2019","ha","137593","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2019","2019","100 g/ha","24428","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2019","2019","t","336112.04","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2020","2020","ha","150545","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2020","2020","100 g/ha","31486","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2020","2020","t","474000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01375","Pistachios, in shell","2021","2021","ha","165518","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2021","2021","100 g/ha","31652","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01375","Pistachios, in shell","2021","2021","t","523900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01346","Plums and sloes","1961","1961","ha","50380","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","1961","1961","100 g/ha","91816","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01346","Plums and sloes","1961","1961","t","462571","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01346","Plums and sloes","1962","1962","ha","50820","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","1962","1962","100 g/ha","97608","E","Estimated value",""
